empID,empName,uan,dept,designation,pay,gp,pf,bankAccNum,bankName,doj,salaryCategory,emailID,groupInsurance,payBand,branchName,ifscCode,designationCategory,emailID2,nonteach,Subject,cca,ta,dop,doc,appointment,category,gender,status,mobile,address_correspondence,address_permanent,vacation,seniority,dept_seniority,aadhar,Pan_No,onrole,phd,phdSub,phdUni,phdInsti,phdYr,pgSub,pgUni,pgYr,ugSub,ugUni,ugYr,grade,netset,othqual,exp,industry_exp,uni_approval,uni_app_date,uni_app_period,workexNT,dob,emp_temp_regime,photo,paycommission
EMP734,S195,1.00E+11,CE,Assistant Professor,25290,6000,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39295,Warje,JSBP0012335,Teaching,abc@gmail.com,no,,240,1600,28-08-2021,28-08-2021,permanent,open,male,married,1234567910,"Flat no.123, A wing, B Society, Pune-411059","A/P-Narhe, Tal-Haveli, Dist-Pune-411060",Yes,20,4,1.23E+11,ABCDE5678Z,Yes,,,,,2034,,,2029,,,2010,,no,,5,6,CC0/AAP/54334,05-10-2032,4,1,05-10-1975 00:19,old,,6th 
EMP737,S196,1.00E+11,E&TC,Assistant Professor,25780,6000,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39296,Warje,JSBP0012336,Teaching,abc@gmail.com,no,,240,1600,29-08-2021,29-08-2021,permanent,open,male,married,1234567911,"Flat no.123, A wing, B Society, Pune-411060","A/P-Narhe, Tal-Haveli, Dist-Pune-411061",Yes,21,1,1.23E+11,ABCDE1234D,Yes,,,,,2035,,,2030,,,2010,,no,,5,6,CC0/AAP/54335,05-10-2033,2,1,05-10-1975 00:20,old,,6th 
EMP740,S197,1.00E+11,E&TC,Assistant Professor,16250,6000,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39297,Warje,JSBP0012337,Teaching,abc@gmail.com,no,,240,1600,30-08-2021,30-08-2021,permanent,open,male,single,1234567912,"Flat no.123, A wing, B Society, Pune-411061","A/P-Narhe, Tal-Haveli, Dist-Pune-411062",Yes,22,2,1.23E+11,ABCDE5678Z,Yes,,,,,2036,,,2031,,,2010,,no,,5,6,CC0/AAP/54336,05-10-2034,5,1,05-10-1975 00:21,old,,6th 
EMP743,S198,1.00E+11,E&TC,Assistant Professor,13280,4200,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39298,Warje,JSBP0012338,Teaching,abc@gmail.com,no,,150,200,31-08-2021,31-08-2021,permanent,open,male,single,1234567913,"Flat no.123, A wing, B Society, Pune-411062","A/P-Narhe, Tal-Haveli, Dist-Pune-411063",Yes,23,3,1.23E+11,ABCDE1234D,Yes,,,,,2037,,,2032,,,2010,,no,,5,6,CC0/AAP/54337,05-10-2035,1,1,05-10-1975 00:22,old,,6th 
EMP746,S199,1.00E+11,CE,Professor,19810,6000,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39299,Warje,JSBP0012339,Teaching,abc@gmail.com,no,,240,1600,23-08-2021,23-08-2021,Adhoc,open,male,married,1234567914,"Flat no.123, A wing, B Society, Pune-411063","A/P-Narhe, Tal-Haveli, Dist-Pune-411064",No,24,4,1.23E+11,ABCDE5678Z,Yes,,,,,2038,,,2033,,,2010,,no,,5,6,CC0/AAP/54338,05-10-2036,0,1,05-10-1975 00:23,old,,6th 
EMP749,S200,1.00E+11,IT,Professor,10550,2800,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39300,Warje,JSBP0012340,Teaching,abc@gmail.com,no,,150,200,24-08-2021,24-08-2021,permanent,open,male,married,1234567894,"Flat no.123, A wing, B Society, Pune-411043","A/P-Narhe, Tal-Haveli, Dist-Pune-411044",Yes,25,5,1.23E+11,ABCDE5678Z,Yes,Awarded,Computer Engineering,SPPU Pune,PICT Pune,2041,Computer Engineering,SPPU Pune,2036,Computer Engineering,SPPU Pune,2010,,Qualified,B.Ed,5,6,CC0/AAP/54321,05-10-2037,1,1,05-10-1975 00:26,old,,6th 
EMP752,S201,1.00E+11,E&TC,Associate Professor,19050,6000,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39301,Warje,JSBP0012341,Teaching,abc@gmail.com,no,,240,1600,25-08-2021,25-08-2021,permanent,open,male,married,1234567891,"Flat no.123, A wing, B Society, Pune-411040","A/P-Narhe, Tal-Haveli, Dist-Pune-411041",Yes,1,1,1.23E+11,ABCDE1234D,Yes,Awarded,Computer Engineering,SPPU Pune,PICT Pune,2018,Computer Engineering,SPPU Pune,2013,Computer Engineering,SPPU Pune,2010,A,no,,15,6,CC0/AAP/12345,05-10-2013,12,0,05-10-1975 00:00,new,,6th 
EMP755,S202,1.00E+11,IT,Assistant Professor,14570,4300,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39302,Warje,JSBP0012342,Teaching,abc@gmail.com,no,,240,200,26-08-2021,26-08-2021,permanent,open,male,married,1234567892,"Flat no.123, A wing, B Society, Pune-411041","A/P-Narhe, Tal-Haveli, Dist-Pune-411042",Yes,2,2,1.23E+11,ABCDE5678Z,Yes,Awarded,Computer Engineering,SPPU Pune,PICT Pune,2018,Computer Engineering,SPPU Pune,2013,Computer Engineering,SPPU Pune,2010,A,no,,10,2,CC0/AAP/1234,05-10-2014,10,1,05-10-1975 00:01,old,,6th 
EMP758,S203,1.00E+11,IT,Assistant Professor,41720,9000,1806,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39303,Warje,JSBP0012343,Teaching,abc@gmail.com,no,,240,1600,27-08-2021,27-08-2021,permanent,open,male,married,1234567893,"Flat no.123, A wing, B Society, Pune-411042","A/P-Narhe, Tal-Haveli, Dist-Pune-411043",Yes,3,3,1.23E+11,ABCDE1234D,Yes,Awarded,Computer Engineering,SPPU Pune,PICT Pune,2018,Computer Engineering,SPPU Pune,2013,Computer Engineering,SPPU Pune,2010,A,no,,5,6,CC0/AAP/9877,05-10-2015,4,1,05-10-1975 00:02,old,,6th 
EMP761,S204,1.00E+11,IT,Assistant Professor,17500,0,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Consolidated,abc@gmail.com,0,15600-39304,Warje,JSBP0012344,Teaching,abc@gmail.com,no,,0,0,28-08-2021,28-08-2021,permanent,open,male,married,1234567894,"Flat no.123, A wing, B Society, Pune-411043","A/P-Narhe, Tal-Haveli, Dist-Pune-411044",Yes,4,4,1.23E+11,ABCDE5678Z,Yes,Awarded,Computer Engineering,SPPU Pune,PICT Pune,2018,Computer Engineering,SPPU Pune,2013,Computer Engineering,SPPU Pune,2010,A,no,,5,6,CC0/AAP/20988,05-10-2016,5,1,05-10-1975 00:03,old,,6th 
EMP764,S205,1.00E+11,IT,Assistant Professor,23070,6000,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39305,Warje,JSBP0012345,Teaching,abc@gmail.com,no,,240,1600,29-08-2021,29-08-2021,permanent,open,male,married,1234567895,"Flat no.123, A wing, B Society, Pune-411044","A/P-Narhe, Tal-Haveli, Dist-Pune-411045",Yes,5,1,1.23E+11,ABCDE1234D,Yes,,,,,2019,,,2014,,,2010,,no,,5,6,CC0/AAP/32099,05-10-2017,7,1,05-10-1975 00:04,old,,6th 
EMP767,S206,1.00E+11,CE,Assistant Professor,26740,6000,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39306,Warje,JSBP0012346,Teaching,abc@gmail.com,no,,240,1600,30-08-2021,30-08-2021,permanent,SC,female,married,1234567896,"Flat no.123, A wing, B Society, Pune-411045","A/P-Narhe, Tal-Haveli, Dist-Pune-411046",Yes,6,2,1.23E+11,ABCDE5678Z,Yes,,,,,2020,,,2015,,,2010,,no,,5,6,CC0/AAP/43210,05-10-2018,8,1,05-10-1975 00:05,old,,6th 
EMP770,S207,1.00E+11,CE,Assistant Professor,16920,6000,1806,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39307,Warje,JSBP0012347,Teaching,abc@gmail.com,no,,240,1600,31-08-2021,31-08-2021,permanent,ST,male,married,1234567897,"Flat no.123, A wing, B Society, Pune-411046","A/P-Narhe, Tal-Haveli, Dist-Pune-411047",Yes,7,3,1.23E+11,ABCDE1234D,Yes,,,,,2021,,,2016,,,2010,,no,,5,6,CC0/AAP/54321,05-10-2019,9,1,05-10-1975 00:06,old,,6th 
EMP773,S208,1.00E+11,CE,Assistant Professor,53420,9000,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39308,Warje,JSBP0012348,Teaching,abc@gmail.com,no,,240,1600,23-08-2021,23-08-2021,permanent,NT,female,married,1234567898,"Flat no.123, A wing, B Society, Pune-411047","A/P-Narhe, Tal-Haveli, Dist-Pune-411048",Yes,8,4,1.23E+11,ABCDE5678Z,Yes,,,,,2022,,,2017,,,2010,,no,,5,6,CC0/AAP/54322,05-10-2020,11,1,05-10-1975 00:07,old,,6th 
EMP776,S209,1.00E+11,CE,Assistant Professor,6929,1935,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39309,Warje,JSBP0012349,Teaching,abc@gmail.com,no,,92,194,24-08-2021,24-08-2021,permanent,open,male,married,1234567899,"Flat no.123, A wing, B Society, Pune-411048","A/P-Narhe, Tal-Haveli, Dist-Pune-411049",Yes,9,1,1.23E+11,ABCDE1234D,Yes,,,,,2023,,,2018,,,2010,,no,,5,6,CC0/AAP/54323,05-10-2021,10,1,05-10-1975 00:08,old,,6th 
EMP779,S210,1.00E+11,E&TC,Assistant Professor,13610,4200,1800,8.22E+12,Janata Sahakari Bank Pune,2021-08-23,Pay Scale,abc@gmail.com,0,15600-39310,Warje,JSBP0012350,Teaching,abc@gmail.com,no,,150,200,25-08-2021,25-08-2021,permanent,open,female,married,1234567900,"Flat no.123, A wing, B Society, Pune-411049","A/P-Narhe, Tal-Haveli, Dist-Pune-411050",Yes,10,2,1.23E+11,ABCDE5678Z,Yes,,,,,2024,,,2019,,,2010,,no,,5,6,CC0/AAP/54324,05-10-2022,8,1,05-10-1975 00:09,old,,6th 
